- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
93	-1868.013	-1879.120	-862.785	94.440	1037.989	3986.892
94	-1868.138	-1878.953	-864.933	93.915	1037.367	3987.068
95	-1868.016	-1878.921	-865.592	93.283	1036.683	3987.211
96	-1867.818	-1879.048	-865.066	93.028	1036.572	3987.014
97	-1867.558	-1879.393	-864.244	93.395	1036.810	3986.781
98	-1867.126	-1879.793	-864.386	94.063	1036.691	3986.765
99	-1866.596	-1879.986	-865.785	94.457	1036.360	3986.611
100	-1866.291	-1879.776	-867.042	94.539	1036.507	3986.210
101	-1866.099	-1879.398	-866.816	94.760	1037.094	3986.238
102	-1865.858	-1879.390	-865.251	95.008	1037.364	3987.081
103	-1865.923	-1879.819	-863.288	94.660	1037.095	3987.996
104	-1866.356	-1880.207	-861.724	93.803	1036.867	3988.172
105	-1866.889	-1880.210	-860.697	93.278	1036.980	3987.995
106	-1867.437	-1879.818	-860.191	93.391	1037.049	3988.238
107	-1867.706	-1879.242	-860.583	93.699	1036.816	3988.714
108	-1867.634	-1879.007	-861.494	93.860	1036.672	3988.748
109	-1867.592	-1879.344	-861.679	94.026	1036.995	3988.293
110	-1867.748	-1879.723	-860.673	94.326	1037.561	3987.800
111	-1867.445	-1879.633	-859.904	94.422	1037.749	3987.597
112	-1866.546	-1879.391	-860.898	94.149	1037.405	3987.604
113	-1866.248	-1879.352	-862.765	93.849	1037.092	3987.408
114	-1866.711	-1879.400	-864.161	93.714	1037.095	3986.921
115	-1867.071	-1879.487	-865.033	93.757	1037.064	3986.733
116	-1867.077	-1879.573	-865.436	94.165	1036.832	3987.201
117	-1866.937	-1879.499	-865.142	94.892	1036.696	3987.546
118	-1867.079	-1879.297	-864.642	95.427	1036.745	3986.960
119	-1867.374	-1879.099	-864.414	95.395	1036.788	3985.928
120	-1867.418	-1878.987	-864.299	95.021	1036.874	3985.423
121	-1867.443	-1879.072	-864.145	94.820	1037.005	3985.596
122	-1867.629	-1879.516	-864.329	94.815	1036.934	3985.980
123	-1867.718	-1880.143	-864.796	94.680	1036.671	3986.248
124	-1867.635	-1880.380	-864.324	94.352	1036.628	3986.377
125	-1867.301	-1879.954	-862.096	93.968	1036.989	3986.424
126	-1866.677	-1879.341	-859.779	93.746	1037.380	3986.400
127	-1866.151	-1879.314	-859.567	93.943	1037.527	3986.400
128	-1865.932	-1879.787	-860.881	94.590	1037.509	3986.562
129	-1865.884	-1880.032	-861.873	95.366	1037.271	3986.750
130	-1866.231	-1879.781	-861.945	95.752	1036.613	3986.487
131	-1866.867	-1879.380	-861.577	95.598	1035.739	3985.815
132	-1867.148	-1879.048	-861.178	95.320	1035.268	3985.545
133	-1867.032	-1878.861	-861.252	95.292	1035.453	3986.083
134	-1866.909	-1879.028	-862.116	95.219	1035.949	3986.859
135	-1866.882	-1879.390	-863.432	94.807	1036.273	3987.105
136	-1866.876	-1879.490	-864.431	94.639	1036.290	3986.656
137	-1866.894	-1879.392	-864.975	95.214	1036.142	3986.021
138	-1866.900	-1879.416	-865.385	96.282	1036.004	3985.823
139	-1866.870	-1879.419	-865.456	97.166	1035.923	3986.278
140	-1866.869	-1879.308	-864.865	97.362	1035.911	3987.009
141	-1866.832	-1879.406	-863.976	97.237	1035.902	3987.510
142	-1866.614	-1879.767	-863.341	97.370	1035.845	3987.540
143	-1866.350	-1879.982	-863.224	97.560	1035.780	3987.058
144	-1866.339	-1879.821	-863.478	97.281	1035.772	3986.428
145	-1866.666	-1879.514	-863.478	96.484	1036.045	3986.285
146	-1867.192	-1879.338	-862.784	95.563	1036.505	3986.699
147	-1867.598	-1879.308	-861.644	94.883	1036.796	3987.117
148	-1867.598	-1879.380	-860.273	94.604	1036.846	3987.227
149	-1867.340	-1879.499	-859.127	94.707	1036.763	3987.132
150	-1867.231	-1879.526	-859.284	95.075	1036.618	3986.964
151	-1867.146	-1879.512	-860.890	95.572	1036.450	3986.931
152	-1866.756	-1879.680	-862.743	96.169	1036.312	3986.995
153	-1866.320	-1879.875	-863.684	96.836	1036.292	3986.533
154	-1866.361	-1879.755	-863.419	97.270	1036.255	3985.165
155	-1866.777	-1879.431	-862.738	97.151	1036.057	3983.669
156	-1867.072	-1879.285	-862.844	96.594	1035.793	3982.908
157	-1867.077	-1879.381	-863.964	96.158	1035.672	3982.903
158	-1867.041	-1879.508	-865.334	96.393	1035.840	3983.265
159	-1867.255	-1879.426	-866.209	97.189	1036.053	3983.454
160	-1867.577	-1879.206	-866.252	97.733	1035.951	3983.152
161	-1867.589	-1879.125	-865.559	97.577	1035.745	3982.742
162	-1867.363	-1879.320	-864.578	96.956	1035.919	3982.659
163	-1867.240	-1879.625	-863.545	96.378	1036.437	3982.694
164	-1867.265	-1879.639	-862.582	96.215	1036.978	3982.501
165	-1867.205	-1879.309	-862.081	96.271	1037.409	3982.083
166	-1866.978	-1879.111	-862.106	96.339	1037.680	3981.646
167	-1866.784	-1879.250	-861.977	96.645	1037.813	3981.312
168	-1866.712	-1879.392	-861.125	97.235	1037.905	3981.156
169	-1866.562	-1879.392	-860.021	97.574	1038.017	3981.339
170	-1866.368	-1879.463	-859.633	97.231	1038.110	3981.817
