- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
93	-1866.967	-1880.171	-862.639	90.851	1021.725	3980.291
94	-1867.538	-1880.377	-862.847	91.116	1022.681	3981.061
95	-1867.566	-1880.745	-864.078	91.763	1023.638	3981.763
96	-1867.285	-1880.965	-864.752	92.375	1023.833	3981.430
97	-1867.180	-1880.806	-863.873	92.472	1023.396	3980.345
98	-1867.241	-1880.306	-862.697	92.219	1022.860	3979.648
99	-1867.376	-1879.928	-862.818	92.026	1022.576	3980.079
100	-1867.422	-1880.017	-863.555	91.787	1022.396	3980.879
101	-1867.251	-1880.328	-863.876	91.460	1022.041	3981.003
102	-1867.269	-1880.428	-864.319	91.535	1021.588	3980.871
103	-1867.245	-1880.285	-864.811	92.074	1021.363	3981.422
104	-1866.815	-1880.100	-864.683	92.306	1021.320	3982.266
105	-1866.440	-1880.089	-864.221	91.901	1021.246	3982.276
106	-1866.326	-1880.063	-863.581	91.612	1021.236	3981.483
107	-1866.553	-1879.724	-863.426	92.085	1021.241	3980.926
108	-1867.023	-1879.480	-864.459	92.916	1020.890	3981.062
109	-1867.180	-1879.921	-865.951	93.378	1020.388	3981.546
110	-1866.996	-1880.570	-866.299	93.291	1020.401	3982.027
111	-1866.901	-1880.563	-865.520	92.965	1020.942	3982.431
112	-1867.059	-1880.095	-864.270	92.708	1021.424	3982.699
113	-1867.294	-1879.849	-862.835	92.589	1021.510	3982.733
114	-1867.311	-1880.044	-862.459	92.299	1021.268	3982.456
115	-1867.334	-1880.411	-863.611	91.737	1021.068	3982.032
116	-1867.502	-1880.536	-864.503	91.366	1021.350	3982.299
117	-1867.725	-1880.262	-864.103	91.323	1021.837	3984.120
118	-1867.766	-1879.953	-863.036	91.365	1021.965	3986.901
119	-1867.171	-1880.105	-861.981	91.432	1021.867	3988.789
120	-1866.434	-1880.576	-861.544	91.678	1021.857	3989.064
121	-1866.460	-1880.649	-861.869	92.174	1021.732	3988.783
122	-1867.112	-1880.117	-862.728	92.680	1021.216	3988.716
123	-1867.555	-1879.625	-864.156	92.743	1020.562	3988.598
124	-1867.323	-1879.641	-865.739	92.210	1020.347	3988.181
125	-1866.814	-1879.954	-866.041	91.368	1020.741	3987.573
126	-1866.722	-1880.133	-864.496	90.727	1021.352	3987.217
127	-1866.525	-1880.034	-863.372	90.733	1021.776	3987.569
128	-1865.912	-1879.948	-864.362	91.462	1021.997	3988.401
129	-1865.838	-1880.082	-865.626	92.287	1021.997	3988.986
130	-1866.448	-1880.213	-865.929	92.321	1021.691	3988.755
131	-1867.109	-1880.084	-866.092	91.592	1021.393	3987.853
132	-1867.406	-1879.780	-865.858	90.938	1021.409	3986.973
133	-1866.965	-1879.735	-864.582	90.967	1021.466	3986.757
134	-1866.313	-1880.240	-863.088	91.583	1021.003	3987.205
135	-1866.386	-1880.772	-861.782	92.172	1020.185	3987.755
136	-1866.816	-1880.505	-860.781	92.112	1019.937	3988.066
137	-1867.170	-1879.697	-861.446	91.571	1020.565	3988.226
138	-1867.680	-1879.424	-863.646	91.422	1021.372	3988.037
139	-1867.929	-1879.883	-864.944	92.037	1021.669	3987.126
140	-1867.642	-1880.304	-864.129	92.706	1021.516	3985.932
141	-1867.160	-1880.350	-862.054	92.569	1021.310	3985.628
142	-1866.892	-1880.306	-860.374	91.807	1021.263	3986.501
