- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
93	-1867.681	-1880.130	-863.052	86.289	1014.990	3982.655
94	-1867.455	-1880.563	-862.858	86.158	1015.141	3982.528
95	-1866.581	-1880.540	-863.332	85.934	1015.320	3981.871
96	-1867.035	-1880.108	-863.496	85.782	1015.689	3981.609
97	-1868.434	-1880.027	-864.106	85.750	1016.213	3982.019
98	-1868.441	-1880.560	-865.766	85.681	1016.571	3982.680
99	-1867.207	-1880.893	-867.783	85.342	1016.579	3983.098
100	-1866.720	-1880.341	-867.922	84.923	1016.490	3983.106
101	-1866.944	-1879.652	-865.051	84.791	1016.551	3982.977
102	-1866.579	-1879.956	-861.713	84.990	1016.713	3983.075
103	-1865.727	-1880.967	-861.026	85.335	1016.873	3983.482
104	-1865.602	-1881.494	-862.828	85.773	1016.831	3983.920
105	-1866.551	-1881.090	-865.098	86.208	1016.479	3984.102
106	-1867.461	-1880.247	-865.971	86.286	1016.295	3984.093
107	-1867.452	-1879.700	-865.043	85.784	1016.466	3984.161
108	-1867.304	-1880.065	-863.821	85.088	1016.399	3984.377
109	-1867.689	-1881.124	-863.520	84.790	1015.885	3984.547
110	-1867.777	-1881.598	-863.343	84.899	1015.543	3984.572
111	-1867.665	-1880.787	-862.561	84.933	1015.838	3984.523
112	-1867.874	-1879.838	-862.496	84.711	1016.368	3984.309
113	-1867.585	-1880.108	-864.224	84.536	1016.625	3983.921
114	-1866.669	-1881.101	-866.222	84.678	1016.553	3983.727
115	-1866.076	-1881.381	-866.230	84.996	1016.311	3983.860
116	-1866.285	-1880.683	-864.132	85.030	1016.104	3983.972
117	-1866.696	-1879.975	-862.159	84.569	1015.977	3983.768
118	-1866.492	-1879.987	-862.350	84.204	1015.885	3983.520
119	-1866.091	-1880.464	-864.369	84.614	1015.762	3983.521
120	-1866.293	-1880.651	-865.985	85.467	1015.508	3983.487
121	-1867.042	-1880.309	-865.675	85.896	1015.231	3983.311
122	-1867.682	-1879.957	-864.336	85.656	1015.125	3983.199
123	-1867.572	-1880.089	-863.606	85.231	1015.114	3983.031
124	-1867.206	-1880.471	-863.418	85.209	1015.139	3982.768
125	-1867.388	-1880.444	-862.834	85.613	1015.418	3982.754
126	-1867.728	-1879.935	-862.260	85.952	1016.052	3983.074
127	-1867.400	-1879.714	-862.777	85.814	1016.614	3983.324
128	-1866.480	-1880.200	-864.146	85.353	1016.635	3983.340
129	-1865.933	-1880.775	-864.762	85.152	1016.291	3983.137
130	-1866.079	-1880.733	-863.756	85.160	1015.998	3982.562
131	-1866.148	-1880.305	-862.298	84.914	1015.730	3981.873
132	-1865.997	-1880.137	-862.152	84.623	1015.397	3981.639
133	-1866.140	-1880.287	-863.660	84.745	1015.276	3981.895
134	-1866.324	-1880.317	-865.650	85.170	1015.574	3982.126
135	-1866.532	-1880.058	-866.735	85.450	1015.946	3982.067
136	-1867.300	-1879.720	-866.501	85.326	1016.061	3981.875
137	-1868.118	-1879.698	-865.344	84.990	1015.958	3981.746
138	-1868.147	-1880.179	-864.171	84.693	1015.751	3981.820
139	-1867.758	-1880.660	-863.808	84.461	1015.454	3981.977
140	-1867.673	-1880.493	-864.035	84.444	1015.121	3982.035
141	-1867.672	-1879.958	-864.236	84.600	1014.869	3982.087
142	-1867.382	-1879.928	-864.366	84.360	1014.806	3982.287
143	-1866.956	-1880.462	-864.226	83.587	1014.905	3982.545
144	-1866.456	-1880.735	-863.165	83.147	1014.900	3982.545
145	-1866.053	-1880.366	-861.459	83.566	1014.775	3982.035
146	-1866.197	-1879.999	-860.606	84.056	1014.868	3981.220
147	-1866.619	-1880.249	-861.444	83.666	1015.177	3980.658
148	-1866.816	-1880.757	-863.206	82.705	1015.335	3980.701
149	-1867.193	-1880.814	-864.807	82.354	1015.166	3981.127
150	-1867.878	-1880.293	-865.849	83.084	1014.817	3981.339
151	-1867.825	-1879.762	-866.290	84.070	1014.602	3981.180
152	-1866.901	-1879.832	-865.994	84.506	1014.748	3981.066
153	-1866.557	-1880.344	-865.001	84.595	1015.112	3981.194
154	-1866.991	-1880.593	-863.931	84.780	1015.538	3981.312
155	-1866.834	-1880.254	-863.793	84.967	1015.945	3981.296
156	-1865.906	-1879.749	-864.721	84.843	1016.126	3981.368
157	-1865.388	-1879.678	-865.211	84.471	1015.931	3981.636
158	-1865.895	-1880.054	-863.958	84.173	1015.558	3981.780
159	-1866.888	-1880.377	-862.250	84.086	1015.351	3981.477
160	-1867.359	-1880.412	-862.247	84.074	1015.517	3980.901
161	-1866.981	-1880.400	-863.666	84.031	1015.988	3980.468
162	-1866.774	-1880.515	-864.443	84.101	1016.394	3980.429
163	-1867.547	-1880.554	-863.746	84.330	1016.318	3980.663
164	-1868.234	-1880.308	-862.713	84.604	1015.895	3980.998
165	-1867.805	-1879.984	-862.733	84.856	1015.775	3981.554
166	-1867.169	-1880.037	-863.717	85.073	1015.947	3982.128
167	-1867.177	-1880.453	-864.574	84.973	1015.850	3982.061
168	-1867.249	-1880.702	-864.543	84.367	1015.655	3981.167
169	-1866.942	-1880.484	-863.686	83.764	1015.888	3979.997
170	-1866.468	-1880.128	-863.186	83.560	1016.379	3979.465
171	-1866.042	-1880.136	-863.972	83.537	1016.587	3980.275
172	-1865.773	-1880.507	-864.975	83.605	1016.444	3982.090
173	-1865.789	-1880.674	-864.726	83.860	1016.263	3983.388
174	-1866.141	-1880.336	-863.717	84.132	1016.120	3983.340
175	-1866.551	-1880.011	-863.094	84.199	1015.836	3982.827
176	-1866.927	-1880.181	-863.336	84.123	1015.606	3982.939
177	-1867.480	-1880.561	-864.456	84.005	1015.793	3983.577
178	-1867.976	-1880.637	-865.607	83.824	1016.314	3984.013
179	-1868.116	-1880.299	-865.885	83.589	1016.707	3984.166
180	-1868.019	-1879.968	-865.482	83.463	1016.754	3984.467
181	-1867.784	-1880.029	-864.647	83.544	1016.787	3984.933
182	-1867.358	-1880.264	-863.739	83.708	1016.945	3985.225
183	-1866.874	-1880.318	-863.534	83.968	1016.897	3985.270
184	-1866.631	-1880.296	-863.896	84.280	1016.546	3985.180
185	-1866.448	-1880.389	-863.673	84.241	1016.206	3984.972
186	-1866.168	-1880.503	-862.788	83.932	1016.174	3984.640
187	-1866.205	-1880.496	-862.484	83.883	1016.377	3984.221
188	-1866.342	-1880.393	-863.068	84.072	1016.475	3983.807
189	-1866.312	-1880.253	-863.497	84.025	1016.221	3983.737
190	-1866.756	-1880.202	-863.300	83.908	1015.689	3984.166
191	-1867.579	-1880.324	-862.779	84.137	1015.108	3984.607
192	-1867.788	-1880.454	-862.745	84.472	1014.756	3984.789
193	-1867.328	-1880.393	-863.773	84.682	1014.917	3984.958
194	-1866.957	-1880.183	-865.108	84.763	1015.451	3985.067
195	-1866.901	-1880.059	-865.421	84.594	1015.710	3984.818
196	-1866.866	-1880.085	-864.797	84.320	1015.377	3984.333
197	-1866.470	-1880.025	-864.070	84.302	1014.871	3983.959
198	-1865.719	-1879.919	-863.578	84.521	1014.641	3983.622
199	-1865.514	-1880.092	-863.601	84.882	1014.657	3982.686
200	-1866.272	-1880.519	-864.353	85.587	1014.675	3980.818
201	-1866.866	-1880.710	-865.253	86.555	1014.507	3978.694
202	-1866.693	-1880.337	-865.549	87.285	1014.279	3977.625
203	-1866.731	-1879.730	-864.740	87.580	1014.331	3978.034
204	-1867.467	-1879.618	-863.319	87.644	1014.459	3978.910
205	-1868.067	-1880.184	-862.800	87.621	1014.170	3979.562
206	-1867.888	-1880.687	-863.602	87.574	1013.677	3980.260
207	-1867.372	-1880.455	-864.405	87.555	1013.523	3980.895
208	-1867.201	-1879.815	-864.190	87.533	1013.666	3981.050
