- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
93	-1867.105	-1879.915	-865.430	95.417	1028.275	3986.732
94	-1867.021	-1879.311	-865.431	95.525	1028.053	3985.201
95	-1866.743	-1879.350	-864.886	95.730	1027.747	3984.302
96	-1866.461	-1879.921	-863.698	95.663	1027.796	3984.351
97	-1866.111	-1880.292	-863.080	95.332	1028.080	3984.280
98	-1866.103	-1880.080	-863.354	95.123	1028.022	3983.815
99	-1866.515	-1879.525	-863.808	95.287	1027.577	3983.749
100	-1866.807	-1879.260	-864.324	95.605	1027.444	3984.411
101	-1866.657	-1879.679	-864.571	95.769	1027.873	3984.916
102	-1866.280	-1880.282	-863.808	95.776	1028.261	3984.483
103	-1866.327	-1880.294	-862.050	95.845	1028.196	3983.669
104	-1866.932	-1879.845	-860.546	95.977	1027.945	3983.625
105	-1867.509	-1879.606	-860.931	96.038	1027.838	3984.453
106	-1867.793	-1879.599	-862.937	96.192	1027.831	3985.054
107	-1867.751	-1879.462	-864.346	96.697	1027.854	3984.694
108	-1867.362	-1879.317	-864.394	97.338	1028.001	3983.877
109	-1866.832	-1879.614	-864.059	97.583	1028.023	3983.347
110	-1866.331	-1880.191	-863.366	97.363	1027.667	3983.349
111	-1865.962	-1880.376	-862.532	96.921	1027.303	3983.746
112	-1866.099	-1879.899	-862.646	96.398	1027.319	3983.914
113	-1866.521	-1879.150	-863.897	95.977	1027.610	3983.480
114	-1866.521	-1878.801	-865.515	95.879	1027.766	3983.195
115	-1866.253	-1879.289	-866.491	96.048	1027.484	3983.775
116	-1866.059	-1880.248	-865.653	96.178	1026.984	3984.757
117	-1865.931	-1880.600	-863.281	96.042	1026.672	3985.353
118	-1866.104	-1879.997	-861.281	95.843	1026.643	3985.515
119	-1866.643	-1879.320	-861.139	95.876	1026.899	3985.416
120	-1867.298	-1879.308	-862.845	96.005	1027.452	3984.793
121	-1867.853	-1879.678	-864.795	95.976	1027.903	3983.748
122	-1867.903	-1879.827	-865.263	95.826	1027.765	3983.213
123	-1867.306	-1879.775	-864.090	95.808	1027.128	3983.805
124	-1866.625	-1879.889	-862.184	95.847	1026.553	3984.828
125	-1866.492	-1880.093	-860.620	95.666	1026.429	3985.092
126	-1866.841	-1879.991	-860.348	95.555	1026.725	3984.614
127	-1867.175	-1879.610	-861.533	95.941	1027.208	3984.482
128	-1867.208	-1879.397	-863.546	96.581	1027.599	3985.050
129	-1867.054	-1879.575	-865.320	96.928	1027.750	3985.457
130	-1866.885	-1879.904	-865.811	96.749	1027.812	3985.094
131	-1866.750	-1879.922	-864.864	96.393	1027.983	3984.601
132	-1866.704	-1879.551	-863.279	96.275	1028.055	3984.830
133	-1866.757	-1879.374	-862.141	96.413	1027.793	3985.527
134	-1866.717	-1879.774	-862.461	96.569	1027.437	3985.482
135	-1866.554	-1880.321	-864.296	96.469	1027.462	3984.587
136	-1866.610	-1880.349	-866.238	95.967	1027.842	3984.440
137	-1866.939	-1879.839	-866.829	95.324	1028.003	3985.455
138	-1867.052	-1879.499	-865.860	95.066	1027.798	3986.359
139	-1866.654	-1879.812	-863.843	95.310	1027.683	3986.584
140	-1866.270	-1880.326	-861.692	95.668	1027.868	3986.441
141	-1866.422	-1880.389	-860.842	95.798	1028.070	3986.077
142	-1866.851	-1880.124	-861.918	95.699	1028.097	3985.430
143	-1867.190	-1879.880	-863.653	95.587	1028.138	3984.750
144	-1867.386	-1879.618	-865.140	95.481	1028.296	3984.419
145	-1867.447	-1879.598	-865.823	95.204	1028.376	3984.418
146	-1867.374	-1879.926	-864.282	94.855	1028.359	3984.513
147	-1867.086	-1880.172	-861.461	94.850	1028.346	3984.661
148	-1866.747	-1880.078	-859.998	95.308	1028.211	3984.834
149	-1866.673	-1879.823	-860.964	95.659	1027.801	3985.073
150	-1866.769	-1879.496	-863.599	95.403	1027.325	3985.418
151	-1866.898	-1879.194	-866.215	94.883	1027.226	3985.611
152	-1867.047	-1879.301	-866.921	94.929	1027.772	3985.518
153	-1866.859	-1880.009	-865.611	95.927	1028.470	3985.487
154	-1866.248	-1880.693	-863.516	97.218	1028.651	3985.693
155	-1865.965	-1880.370	-861.496	97.696	1028.469	3985.742
156	-1866.320	-1879.159	-860.374	97.202	1028.377	3985.368
157	-1866.715	-1878.410	-861.455	96.493	1028.463	3984.901
158	-1866.841	-1879.013	-864.600	96.068	1028.657	3984.574
159	-1867.007	-1880.263	-867.287	96.048	1028.879	3984.445
160	-1867.116	-1880.863	-867.341	96.430	1028.895	3984.680
161	-1867.030	-1880.324	-865.186	96.837	1028.687	3985.204
162	-1866.891	-1879.502	-862.437	96.796	1028.612	3985.624
163	-1866.469	-1879.430	-860.107	96.619	1028.941	3985.581
164	-1865.929	-1879.897	-859.658	96.800	1029.588	3985.023
165	-1866.091	-1879.973	-861.667	97.136	1030.232	3984.343
166	-1867.023	-1879.509	-864.857	97.287	1030.438	3984.051
167	-1867.765	-1879.328	-867.515	97.259	1029.991	3984.246
168	-1867.536	-1879.833	-867.788	97.188	1029.396	3984.838
169	-1866.728	-1880.355	-864.244	97.042	1029.442	3985.676
170	-1866.464	-1880.294	-858.961	96.856	1030.218	3986.360
171	-1866.897	-1879.800	-856.809	96.896	1030.962	3986.455
172	-1867.181	-1879.303	-860.154	97.112	1030.770	3986.024
173	-1867.010	-1879.147	-866.685	97.244	1029.714	3985.603
174	-1866.972	-1879.370	-871.246	97.329	1029.077	3985.577
175	-1867.229	-1879.853	-869.711	97.335	1029.644	3985.688
176	-1867.165	-1880.375	-863.143	97.072	1030.591	3985.509
177	-1866.504	-1880.572	-857.689	96.637	1030.966	3985.220
178	-1865.613	-1880.181	-857.426	96.237	1030.830	3985.198
179	-1865.537	-1879.315	-860.728	95.998	1030.531	3985.309
180	-1866.784	-1878.800	-864.980	96.160	1030.175	3985.146
181	-1867.810	-1879.321	-868.338	96.831	1029.934	3984.761
182	-1867.151	-1880.419	-868.700	97.517	1029.952	3984.741
183	-1865.912	-1880.982	-865.669	97.466	1030.008	3985.379
184	-1866.052	-1880.494	-861.250	96.620	1029.758	3986.075
185	-1867.342	-1879.509	-857.874	95.831	1029.249	3986.198
186	-1867.989	-1879.001	-857.900	95.958	1028.827	3986.211
187	-1867.495	-1879.251	-862.114	96.895	1028.775	3986.632
188	-1866.903	-1879.729	-867.194	97.845	1029.222	3986.986
189	-1867.155	-1880.009	-869.120	98.310	1029.925	3986.851
190	-1867.933	-1880.025	-867.589	98.230	1030.434	3986.692
191	-1867.625	-1879.790	-864.193	97.901	1030.729	3986.833
192	-1865.907	-1879.490	-860.402	97.731	1031.039	3986.956
193	-1865.072	-1879.398	-858.010	97.665	1031.308	3986.714
194	-1866.432	-1879.542	-858.681	97.407	1031.409	3986.071
195	-1867.619	-1879.810	-862.788	97.070	1031.484	3985.439
196	-1866.673	-1879.979	-868.226	96.822	1031.566	3985.243
197	-1865.468	-1879.873	-870.820	96.481	1031.543	3985.342
198	-1865.974	-1879.633	-867.821	96.022	1031.295	3985.426
199	-1867.484	-1879.521	-861.705	95.600	1030.825	3985.608
200	-1867.896	-1879.607	-858.218	95.337	1030.464	3986.009
201	-1866.466	-1879.828	-859.618	95.492	1030.496	3986.368
202	-1865.639	-1880.095	-863.155	96.109	1030.745	3986.465
203	-1867.138	-1880.245	-866.189	96.641	1030.806	3986.392
204	-1868.608	-1880.130	-868.126	96.418	1030.624	3986.267
205	-1867.778	-1879.807	-868.166	95.500	1030.591	3986.238
206	-1865.961	-1879.468	-865.105	94.685	1031.040	3986.427
207	-1865.711	-1879.406	-859.905	94.758	1031.761	3986.789
208	-1867.000	-1879.730	-856.444	95.378	1032.109	3987.171
209	-1867.383	-1880.085	-857.951	95.527	1031.791	3987.184
