- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1838.533	-1832.707	-2788.255	836.409	-2420.518	-389.852
1	-1840.913	-1832.306	-2791.174	836.589	-2421.073	-389.560
2	-1844.749	-1831.914	-2794.335	837.006	-2421.808	-389.261
3	-1847.738	-1831.800	-2796.967	837.500	-2421.927	-389.368
4	-1848.204	-1831.900	-2798.052	837.826	-2421.417	-389.842
5	-1846.009	-1831.981	-2796.213	838.095	-2420.784	-390.337
6	-1842.562	-1832.197	-2791.545	838.406	-2420.404	-390.582
7	-1839.702	-1832.562	-2786.328	838.607	-2420.293	-390.639
8	-1838.182	-1832.741	-2782.943	838.599	-2420.184	-390.503
9	-1838.042	-1832.581	-2782.420	838.419	-2419.742	-389.940
10	-1839.894	-1832.253	-2784.619	838.246	-2418.915	-389.221
11	-1843.573	-1831.952	-2788.502	838.151	-2418.239	-388.991
12	-1846.833	-1831.806	-2792.151	838.121	-2418.254	-389.365
13	-1847.574	-1831.852	-2793.558	838.205	-2418.665	-389.903
14	-1845.781	-1831.909	-2792.056	838.386	-2418.665	-390.115
15	-1843.092	-1831.826	-2788.493	838.589	-2418.150	-389.883
16	-1841.212	-1831.776	-2785.091	838.788	-2417.990	-389.567
17	-1840.353	-1832.089	-2784.168	838.843	-2418.600	-389.572
18	-1840.147	-1832.777	-2786.645	838.769	-2419.331	-389.885
19	-1841.090	-1833.343	-2791.094	838.844	-2419.500	-390.176
20	-1843.700	-1833.413	-2795.031	839.044	-2419.212	-390.342
21	-1846.818	-1833.018	-2797.222	839.119	-2418.906	-390.606
22	-1848.164	-1832.297	-2797.506	839.137	-2418.826	-390.970
23	-1846.368	-1831.543	-2795.709	839.326	-2419.007	-390.987
24	-1842.520	-1831.244	-2792.258	839.742	-2419.066	-390.633
25	-1839.578	-1831.731	-2788.600	840.202	-2418.516	-390.574
26	-1839.077	-1832.777	-2786.135	840.379	-2417.708	-391.121
27	-1840.103	-1833.714	-2785.460	840.176	-2417.586	-391.711
28	-1841.704	-1833.892	-2786.860	839.961	-2418.286	-391.718
29	-1843.824	-1833.208	-2790.269	840.246	-2419.098	-391.278
30	-1845.903	-1832.233	-2794.062	841.122	-2419.444	-390.874
31	-1846.474	-1831.588	-2795.763	841.994	-2419.343	-390.787
32	-1844.638	-1831.369	-2794.130	842.103	-2419.199	-390.931
33	-1841.346	-1831.337	-2790.364	841.555	-2419.213	-390.936
34	-1839.015	-1831.503	-2786.720	841.117	-2419.485	-390.709
35	-1839.235	-1832.238	-2784.693	841.149	-2420.014	-390.595
36	-1841.104	-1833.433	-2784.958	841.467	-2420.494	-390.793
37	-1843.058	-1834.176	-2787.946	841.808	-2420.614	-391.043
38	-1844.623	-1833.659	-2792.982	842.098	-2420.343	-391.066
39	-1845.922	-1832.181	-2797.854	842.290	-2419.967	-390.930
40	-1846.636	-1830.783	-2799.752	842.393	-2419.801	-390.908
41	-1845.626	-1830.281	-2797.604	842.459	-2419.729	-391.092
42	-1842.412	-1830.935	-2793.154	842.516	-2419.309	-391.098
43	-1838.937	-1832.378	-2789.266	842.482	-2418.499	-390.554
