- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1828.358	-1832.401	-2772.892	833.517	-2418.008	-392.409
1	-1833.132	-1831.947	-2777.276	833.492	-2418.647	-392.276
2	-1842.698	-1831.578	-2786.858	833.078	-2418.822	-392.248
3	-1852.012	-1831.583	-2795.591	833.125	-2418.304	-392.000
4	-1857.065	-1832.048	-2800.080	833.746	-2417.797	-391.396
5	-1855.870	-1832.569	-2799.545	834.145	-2418.008	-391.018
6	-1848.434	-1832.620	-2793.748	833.879	-2418.571	-391.281
7	-1837.853	-1832.384	-2783.611	833.485	-2418.458	-391.799
8	-1829.690	-1832.347	-2773.233	833.357	-2417.658	-392.187
9	-1828.350	-1832.486	-2769.074	833.315	-2417.377	-392.201
10	-1834.257	-1832.504	-2775.678	833.333	-2418.240	-391.656
11	-1844.150	-1832.252	-2790.529	833.417	-2419.316	-390.844
12	-1853.195	-1831.788	-2805.068	833.441	-2419.479	-390.151
13	-1857.366	-1831.457	-2811.212	833.349	-2419.033	-389.485
14	-1854.950	-1831.593	-2806.960	833.197	-2418.901	-388.795
15	-1846.839	-1832.130	-2796.361	832.997	-2419.034	-388.404
16	-1836.516	-1832.648	-2785.387	832.806	-2418.750	-388.454
17	-1829.043	-1832.737	-2778.128	832.632	-2417.957	-388.569
18	-1828.287	-1832.287	-2776.596	832.242	-2417.287	-388.192
19	-1834.681	-1831.638	-2781.597	831.769	-2417.206	-387.251
20	-1845.170	-1831.248	-2791.976	831.743	-2417.566	-386.312
21	-1854.501	-1831.207	-2803.010	832.373	-2418.081	-385.902
22	-1857.849	-1831.459	-2807.573	833.199	-2418.570	-386.101
23	-1854.045	-1831.988	-2802.098	833.393	-2418.843	-386.572
24	-1845.457	-1832.330	-2790.567	832.581	-2418.687	-386.795
25	-1836.061	-1832.112	-2780.248	831.387	-2418.179	-386.501
26	-1830.245	-1831.812	-2775.529	830.940	-2417.815	-386.096
27	-1830.897	-1831.898	-2777.526	831.453	-2417.726	-386.210
28	-1837.436	-1832.162	-2784.940	832.117	-2417.730	-386.966
29	-1846.497	-1832.382	-2794.444	832.311	-2417.971	-387.831
30	-1853.861	-1832.498	-2801.956	832.165	-2418.555	-387.740
31	-1856.014	-1832.431	-2804.107	831.964	-2419.024	-386.417
32	-1851.789	-1832.228	-2799.491	831.784	-2418.930	-384.973
33	-1843.063	-1832.025	-2789.902	831.730	-2418.302	-384.337
34	-1833.887	-1831.903	-2779.906	831.620	-2417.423	-384.320
35	-1828.991	-1831.927	-2774.428	831.020	-2416.859	-384.428
36	-1830.941	-1832.152	-2776.091	829.939	-2417.177	-384.615
37	-1838.030	-1832.496	-2783.809	829.069	-2418.037	-384.811
38	-1846.457	-1832.790	-2793.608	828.732	-2418.408	-384.693
39	-1852.863	-1832.883	-2800.834	828.389	-2418.101	-384.304
40	-1854.494	-1832.594	-2802.129	827.815	-2417.725	-384.032
41	-1850.507	-1831.918	-2797.102	827.693	-2417.672	-383.717
42	-1843.040	-1831.214	-2788.986	828.571	-2417.828	-383.016
43	-1835.719	-1830.818	-2782.031	829.803	-2418.030	-382.520
44	-1832.333	-1830.955	-2779.172	830.270	-2418.273	-382.881
